"URL","Puesto","Empresa","Lugar","Direccion","Distancia","Duracion","ZBE","Publicacion","Modalidad","Tipo","Solicitud","Experiencia","Resumen","Tipo_clasificacion","Clasificacion"
"https://www.linkedin.com/comm/jobs/view/4398477014/","Programador/a IA generativa","Aubay Spain","Madrid y alrededores","C. del Dr. Zamenhof, 36, San Blas-Canillejas, 28027 Madrid, Spain","48.7","36.0","False","","Híbrido","Jornada completa","Se aceptan solicitudes","2","Aquí tienes un resumen claro y conciso de la oferta de trabajo en **Aubay**: ### **Perfil del Puesto: Desarrollador IA/Backend** Aubay, consultora multinacional líder en transformación digital, busca un profesional con experiencia sólida para su equipo en Madrid. --- ### **📋 Requisitos clave** * **Experiencia:** 2 a 4 años en desarrollo software (Backend o IA/ML). * **Lenguajes:** Python avanzado. * **IA Generativa:** Experiencia en arquitecturas **RAG**, integración de **LLMs** y patrones de diseño de sistemas agenticos. * **Frameworks:** Dominio de **LangChain** y **LangGraph** (o similares). * **Infraestructura:** Docker, CI/CD (GitHub Actions/GitLab) y entornos Cloud (Azure o GCP). * **Backend:** Desarrollo e integración de APIs REST. ### **🛠 Funciones principales** * Diseño y despliegue de aplicaciones de IA generativa. * Orquestación de agentes y flujos complejos mediante LangChain/LangGraph. * Implementación y optimización de pipelines **RAG**. * Desarrollo de APIs para servicios de IA. * Automatización de despliegues (CI/CD) y contenedorización con Docker. * Arquitectura de sistemas escalables en la nube. ### **🎁 Beneficios** * **Modalidad:** Híbrida (2 días oficina en Madrid / 3 días remoto). * **Contrato:** Indefinido (a elegir 12 o 14 pagas). * **Flexibilidad:** Horario flexible. * **Formación:** Plan continuo en nuevas tecnologías, *soft skills* e inglés. * **Retribución Flexible:** Seguro médico, ticket restaurante, guardería y psicólogo gratuito. * **Extras:** Plataforma de descuentos corporativos.","Outsourcing","**Clasificación:** Outsourcing **Justificación:** La oferta corresponde a una empresa de servicios de consultoría tecnológica. Se identifica como outsourcing porque se definen como una consultora que ""acompaña a nuestros clientes en su transformación digital"", lo que implica que el profesional trabajará dando servicio a proyectos de terceros. Además, la mención explícita de que la contratación es bajo ""convenio de consultoría"" es el estándar característico de las empresas de servicios tecnológicos (body shopping/outsourcing) en España."
"https://www.linkedin.com/comm/jobs/view/4416628747/","Data Engineer","Robert Walters","Madrid, Comunidad de Madrid, España","N/A","N/A","N/A","Desconocido","","Madrid (Híbrido)","Jornada completa","Ya no se aceptan solicitudes","2","Aquí tienes un resumen ejecutivo de la oferta de **Data Engineer**: ### **Resumen del Puesto** Compañía tecnológica en crecimiento busca un Data Engineer para diseñar y gestionar arquitecturas de datos de alto impacto en proyectos internacionales. ### **Responsabilidades Principales** * **Desarrollo:** Creación y mantenimiento de pipelines y procesos ETL/ELT. * **Integración:** Gestión de fuentes de datos estructuradas y no estructuradas. * **Colaboración:** Trabajo conjunto con equipos de Data Science y Producto para asegurar la calidad del dato. * **Optimización:** Mejora de la escalabilidad y rendimiento de las infraestructuras. ### **Requisitos** * **Experiencia:** Mínimo 2-3 años en ingeniería de datos. * **Técnicos:** Dominio sólido de **Python** y bases de datos **SQL/NoSQL**. * **Entorno:** Experiencia en manejo de grandes volúmenes de datos. * **Idioma:** **Nivel alto de inglés** (indispensable para entornos internacionales). * *Valorables:* Conocimientos en Cloud (AWS/GCP/Azure), herramientas de orquestación y sistemas GIS. ### **Beneficios** * Integración en una empresa en expansión y con proyectos innovadores. * Entorno de trabajo dinámico y colaborativo. * Oportunidades de aprendizaje continuo y plan de desarrollo profesional. --- *Contacto para interesados: carolina.calvillo@robertwalters.com*","Headhunting","**Clasificación:** Headhunting **Justificación:** La oferta es gestionada por ""Robert Walters"", una consultora de selección de personal reconocida a nivel internacional, cuyo contacto aparece al final del anuncio. Aunque la empresa final es una ""importante compañía del sector tecnológico"", el proceso de selección y el primer filtro están siendo ejecutados por una agencia externa de reclutamiento (headhunting)."
"https://www.linkedin.com/comm/jobs/view/4416259598/","IA GENERATIVA","Capgemini Engineering","Sevilla, Andalucía, España","N/A","N/A","N/A","N/A","","Sevilla (Híbrido)","Jornada completa","Se aceptan solicitudes","N/A","Aquí tienes un resumen claro y conciso de la oferta de trabajo en **Capgemini Engineering**: ### **Python Developer (IA) – Sector Aeroespacial** * **Ubicación:** Sevilla (Proyecto presencial). --- ### **Funciones principales** * Desarrollo de soluciones en **Python** para automatización y tratamiento de datos. * Diseño e implementación de procesos **ETL** (extracción, transformación y carga). * Aplicación de **IA Generativa** (LLMs, RAG) para análisis de texto y automatización documental. * Desarrollo de herramientas internas para optimizar la eficiencia operativa. ### **Requisitos** * **Formación:** Grado universitario en Ingeniería Informática, Matemáticas, Telecomunicaciones o similar. * **Técnicos:** Experiencia sólida en Python y tratamiento de datos, conocimientos de SQL y Machine Learning. * **IA:** Experiencia o conocimientos en IA Generativa (LLMs, RAG, APIs). * **Idiomas:** Inglés nivel **B2** mínimo. * *Valorables:* Conocimientos en Cloud Computing y experiencia en entornos industriales. ### **Beneficios** * **Estabilidad:** Contrato indefinido. * **Retribución flexible:** Ayuda comida (1.200 €/año) y cheque guardería (hasta 600 €/año). * **Desarrollo:** Plan de carrera personalizado, formación técnica, idiomas y certificaciones. * **Proyecto:** Participación en el sector aeroespacial con alto componente tecnológico y de innovación.","Outsourcing","**Clasificación:** Outsourcing **Justificación:** La empresa es una consultora tecnológica que presta servicios de ingeniería a terceros. La oferta menciona explícitamente que buscan a alguien ""para incorporarse a un proyecto presencial del sector aeroespacial"", lo cual confirma que el trabajador será contratado por Capgemini pero realizará sus funciones para un cliente externo en sus instalaciones o bajo sus necesidades operativas. Además, la descripción define a la empresa como un ""líder mundial en servicios de ingeniería"" que ""ayuda a las compañías más innovadoras del mundo"", lo cual es el modelo de negocio típico de una consultora/outsourcing."
"https://www.linkedin.com/comm/jobs/view/4408282578/","Business Analyst Intern","Carwow","Madrid, Comunidad de Madrid, España","C. de Londres, 17, Salamanca, 28028 Madrid, Spain","54.0","41.8","True","","Híbrido","Jornada completa","Se aceptan solicitudes","N/A","Aquí tienes un resumen ejecutivo de la oferta para **Business Analyst Intern** en **Carwow Group**: ### **Descripción del puesto** Carwow Group, plataforma líder en el mercado automotriz europeo, busca un estudiante o recién graduado para incorporarse al equipo de **Marketplace & Operations** en España. El objetivo es apoyar en la optimización de procesos, análisis de datos y mejora del rendimiento comercial mediante herramientas de automatización e IA. ### **Funciones principales** * **Análisis de datos:** Crear dashboards, informes y realizar análisis ad-hoc para evaluar KPIs comerciales. * **Optimización:** Identificar oportunidades de mejora en procesos internos y automatizar flujos de trabajo utilizando herramientas de datos e IA. * **Apoyo estratégico:** Colaborar con los equipos de Account Management y Business Development para traducir datos en decisiones accionables. * **Monitorización:** Identificar anomalías y detectar nuevas oportunidades de crecimiento. ### **Requisitos** * **Formación:** Grado en Ingeniería, ADE, Economía o similar. * **Habilidades técnicas:** Excel avanzado y conocimientos básicos/intermedios de SQL. * **Competencias:** Mentalidad analítica y estructurada, alta atención al detalle y capacidad de resolución de problemas. * **Idiomas:** Español nativo e inglés fluido. * **Plus:** Conocimientos de CRM (Salesforce), herramientas de visualización de datos o soluciones no-code/low-code. ### **Beneficios** * **Condiciones:** Prácticas remuneradas de 6 meses en una empresa tecnológica de alto crecimiento. * **Flexibilidad:** Modelo de trabajo híbrido (máximo 3 días en oficina) y política de ""trabaja desde cualquier lugar"" durante un mes al año. * **Desarrollo:** Curva de aprendizaje acelerada, entorno startup dinámico y gran proyección profesional. * **Cultura:** Eventos de equipo, cultura colaborativa y contacto directo con la ejecución de la estrategia global de la compañía.","Empresa final","**Clasificación:** Empresa final **Justificación:** La empresa describe claramente su propia actividad y modelo de negocio como ""one of the largest online car-changing destinations in Europe"". La oferta está publicada directamente por el grupo (""Carwow Group""), buscando talento para integrarse en su departamento interno de ""Marketplace & Operations"" y trabajar en sus propias iniciativas, productos y procesos (""nuestro trabajo como grupo"", ""nuestros KPIs"", ""nuestros equipos""). No hay mención a clientes externos o consultoría."
"https://www.linkedin.com/comm/jobs/view/4408029903/","Administrativo de Datos Junior","Eli Lilly and Company","Alcobendas, Comunidad de Madrid, España","Municipality of Alcobendas, Madrid, Spain","52.8","39.0","False","","Madrid (Híbrido)","Jornada completa","Se aceptan solicitudes","N/A","Aquí tienes un resumen claro y conciso de la oferta: ### **Puesto: Analista de Datos Locales (LDA) - Prácticas** Lilly busca un perfil técnico para asegurar la integridad y mantenimiento de los datos maestros en los sistemas de su planta de producción. #### **Funciones principales:** * **Gestión de datos:** Crear, actualizar y limpiar datos maestros (Material Master, BOMs, recetas, centros de trabajo) en sistemas como SAP, MES y WES. * **Control y calidad:** Realizar auditorías periódicas, verificar la exactitud de la información y asegurar el cumplimiento de las normativas (SOPs). * **Soporte operativo:** Resolución de incidencias, gestión de cambios, apoyo en revisiones de costes anuales y análisis de inventario de baja rotación. * **Colaboración:** Coordinación con equipos globales y locales para optimizar procesos. #### **Requisitos:** * **Formación:** Técnico Superior en Administración y Finanzas. * **Experiencia:** No se requiere (es un puesto de entrada). * **Competencias técnicas:** Nivel usuario de Office (Excel). Se valorará positivamente conocimiento en **SAP, Power Apps y Power BI**. * **Habilidades:** Capacidad de organización, atención al detalle, resolución de problemas y trabajo en equipo. #### **Beneficios y condiciones:** * **Contrato:** Prácticas profesionales (duración de 6 meses). * **Flexibilidad:** Horario flexible. * **Entorno:** Oportunidad de aprendizaje en una multinacional líder del sector farmacéutico con políticas de inclusión y diversidad.","Empresa final","**Clasificación:** Empresa final **Justificación:** La oferta corresponde directamente a Lilly, una compañía farmacéutica global. El texto utiliza constantemente la primera persona del plural (""At Lilly, we unite..."", ""We’re looking for..."", ""#WeAreLilly"") y describe funciones integradas en la operativa interna de sus propias instalaciones (""los sistemas que soportan las operaciones de la fábrica"", ""nuestras comunidades"", ""políticas globales y procedimientos locales""). No hay mención a clientes externos o servicios de consultoría, sino a la gestión interna de los datos de la planta de producción de la propia empresa."
"https://www.linkedin.com/comm/jobs/view/4415799851/","Data Engineer DataStage Junior","Logicalis Spain","Madrid, Comunidad de Madrid, España","C. de la Ribera del Loira, 38, edificio 4, Barajas, 28042 Madrid, Spain","50.2","37.7","False","","En remoto","Jornada completa","Se aceptan solicitudes","1","Aquí tienes el resumen de la oferta para **Data Engineer DataStage Junior** en Logicalis Spain: ### **Resumen del puesto** Logicalis busca un perfil junior para integrarse en su equipo de *Data, Analytics & IA*, participando en proyectos nacionales e internacionales de ingeniería y ciclo de vida del dato. ### **Requisitos** * **Experiencia:** Mínimo 1 año trabajando con **IBM DataStage**. * **Técnicos:** Conocimientos en bases de datos (Oracle, SQL Server, DB2). * **Valorable:** Experiencia en integración de datos, entornos Unix/Linux y conocimiento del sector seguros. ### **Funciones** * Desarrollo y mantenimiento de procesos **ETL** mediante DataStage. * Optimización de procesos de carga y rendimiento. * Soporte técnico, resolución de incidencias y mejora continua de los sistemas. ### **Beneficios** * **Flexibilidad:** Trabajo **100% remoto** desde cualquier parte de España. * **Estabilidad:** Contrato indefinido en una empresa tecnológica en expansión. * **Compensación:** Salario competitivo, retribución flexible (transporte, restaurante, guardería) y seguro médico. * **Desarrollo:** Plan de formación continua, certificaciones oficiales y clases de idiomas. * **Extras:** Acceso a Gympass, portal de descuentos y un entorno de trabajo colaborativo.","Outsourcing","**Clasificación:** Outsourcing **Justificación:** La oferta indica que el equipo trabaja con ""clientes nacionales e internacionales"" para llevar a cabo proyectos de ingeniería de datos, lo que define un modelo de negocio basado en la prestación de servicios a terceros (consultoría tecnológica). Asimismo, el contrato es directamente con la empresa (Logicalis), la cual actúa como proveedor de soluciones y servicios IT para otras compañías."
"https://www.linkedin.com/comm/jobs/view/4413320237/","AWS Data & GenAI","PSS Tecnologías de la Información","España","N/A","N/A","N/A","N/A","","En remoto","Jornada completa","Se aceptan solicitudes","N/A","Aquí tienes el resumen de la oferta de **PSS** para perfiles de **Data Engineering + GenAI**: ### **Perfil buscado** PSS busca ampliar su equipo con perfiles (desde Junior a Senior) especializados en llevar proyectos de **GenAI y Data Engineering** a entornos de producción real. ### **Requisitos** * **Imprescindible:** Experiencia demostrable en **AWS**. * **Data Engineering:** Dominio de pipelines (ETL/ELT), modelado y explotación de datos. * **GenAI:** Experiencia en integración de LLMs, RAG, prompt engineering y consumo de APIs. * **Programación:** Dominio de **Python**. * **Valorado:** Experiencia en despliegue a producción (CI/CD, IaC, observabilidad, seguridad) e integración de IA en ecosistemas corporativos. ### **Funciones principales** * Industrialización y despliegue de casos de uso de GenAI. * Integración con plataformas internas bajo buenas prácticas de ingeniería. * Evolución de proyectos desde la fase de POC (prueba de concepto) hasta producción. ### **Beneficios** * **Estabilidad:** Contrato indefinido con PSS. * **Flexibilidad:** Trabajo **100% remoto**. * **Compensación:** Salario competitivo según experiencia + **retribución flexible** (seguro médico, tickets restaurante/transporte/guardería). * **Crecimiento:** Plan de carrera, formación continua y portal de descuentos exclusivos.","Bodyshopping","**Clasificación:** Bodyshopping **Justificación:** Se identifica como una empresa de servicios (consultora) que busca perfiles técnicos para integrarlos en diversos ""proyectos"" (sin especificar uno propio) y ""casos de uso"". La frase ""Buscamos construir un pool de perfiles"" es una terminología característica de las empresas de *bodyshopping*, cuyo modelo de negocio consiste en disponer de una base de talento preparada para asignar rápidamente a diferentes clientes según la demanda. Además, el contrato se realiza directamente con la consultora (PSS) y no se menciona el desarrollo de un producto final propio de la empresa."
"https://www.linkedin.com/comm/jobs/view/4405518230/","Especialista en IA Generativa, Automatización y Gobierno","Universidad Pontificia Comillas ICAI-ICADE","Madrid, Comunidad de Madrid, España","C. de Alberto Aguilera, 23, Centro, 28015 Madrid, Spain","57.1","52.2","True","","Presencial","Jornada completa","Se aceptan solicitudes","N/A","Aquí tienes un resumen claro y conciso de la oferta de la **Universidad Pontificia Comillas**: ### **Puesto: Especialista en IA Generativa, Automatización y Gobierno** **Funciones principales:** * **Desarrollo:** Diseñar, desplegar y escalar soluciones de IA generativa (bots, agentes) y flujos de automatización vía APIs y webhooks. * **Consultoría interna:** Asesorar a áreas docentes, administrativas y de investigación en la implementación de IA. * **Gestión de conocimiento:** Transformar documentación interna en recursos operativos (FAQs, guías) validados. * **Gobierno y control:** Establecer mecanismos de auditoría, trazabilidad y políticas de uso ético y seguro de la IA. * **Estrategia:** Apoyar en la evolución del roadmap tecnológico y la priorización de casos de uso. **Requisitos:** * **Formación:** Grado universitario relacionado con el área. * **Experiencia:** Trayectoria demostrable en integraciones, automatización y despliegue de IA en producción. * **Competencias técnicas:** Conocimientos en arquitecturas RAG (reducción de alucinaciones), gestión de entornos y seguridad. * **Habilidades:** Capacidad para traducir necesidades técnicas a usuarios no expertos y documentar procesos eficazmente. * **Idiomas:** Nivel de inglés B1-B2. **Beneficios:** * **Retribución y bienestar:** Plan de retribución flexible y beneficios sociales. * **Descuentos:** Acceso al portal ""Comillas Plus"" (más de 200 descuentos) y servicios internos (gimnasio, librería, biblioteca). * **Desarrollo:** Plan de formación continua y oportunidades de crecimiento profesional. * **Cultura:** Entorno comprometido con la igualdad de oportunidades y la diversidad. ***Nota:** La institución promueve activamente un entorno inclusivo y valora la incorporación de personas con discapacidad.*","Empresa final","**Clasificación:** Empresa final **Justificación:** La oferta es publicada directamente por la Universidad Pontificia Comillas para incorporar al profesional a su propia estructura interna (""nuestra Oficina de Inteligencia Artificial""). La empresa no actúa como intermediaria, ya que el proceso de selección es gestionado por la propia universidad, que además ofrece beneficios corporativos internos (acceso a servicios de la universidad, formación propia y portal de descuentos de la institución)."
"https://www.linkedin.com/comm/jobs/view/4411421850/","AI Engineer","h&k | Smart Tech. Human Touch","España","N/A","N/A","N/A","N/A","","En remoto","Jornada completa","Se aceptan solicitudes","3","Aquí tienes el resumen de la oferta para **AI Engineer** en **h&k**: ### **Resumen del puesto** h&k, consultora tecnológica especializada en el ecosistema Microsoft, busca un/a AI Engineer para liderar la implementación de soluciones de IA generativa (LLMs) en entornos empresariales, con un enfoque claro en la industrialización y puesta en producción de los proyectos. --- ### **Funciones principales** * Diseñar e implementar soluciones basadas en LLMs, sistemas RAG, agentes y pipelines de IA. * Trabajar con embeddings, búsqueda semántica y bases vectoriales. * Optimizar prompts, latencia, costes y la experiencia de usuario. * Definir patrones reutilizables y colaborar con equipos de backend, data y plataforma. * Evaluar la calidad de los modelos y garantizar la mejora continua de las soluciones. ### **Requisitos** * **Experiencia:** 3 a 5 años en desarrollo de software, datos o IA. * **Conocimiento técnico:** Experiencia práctica en IA generativa, LLMs, RAG, búsqueda semántica y bases vectoriales. * **Competencias:** Capacidad para llevar soluciones a producción (arquitectura, escalabilidad, mantenibilidad) y autonomía en el desarrollo. * **Valorables:** Manejo de frameworks (LangChain, LangGraph, LlamaIndex), herramientas de observabilidad, experiencia en Azure OpenAI y capacidad de diseño técnico. ### **Beneficios** * **Estabilidad:** Contrato indefinido. * **Crecimiento:** Trabajo en proyectos de alto impacto y entorno tecnológico en expansión. * **Flexibilidad:** Modelo de trabajo híbrido. * **Desarrollo:** Formación continua en tecnologías cloud, IA y arquitectura. * **Compensación:** Beneficios sociales (seguro médico, ticket restaurante, etc.). --- *¿Te interesa construir soluciones de IA con impacto real? h&k busca perfiles técnicos con enfoque pragmático para transformar prototipos en soluciones empresariales robustas.*","Outsourcing","**Clasificación:** Outsourcing **Justificación:** Se define explícitamente como una ""consultora tecnológica"" con ""más de 1.100 empresas atendidas"". La oferta indica que el profesional trabajará acompañando a ""empresas líderes en su transformación digital"" y participando en ""proyectos de alto impacto"" y ""casos reales de uso"" para terceros, lo cual es la operativa típica de una consultora que presta servicios especializados de desarrollo e implementación a otras organizaciones."
"https://www.linkedin.com/comm/jobs/view/4417071563/","Ingeniero JR en Formación  para Proyecto Instalaciónes","Grupo 4PLUS","España","N/A","N/A","N/A","Desconocido","","En remoto","Jornada completa","Ya no se aceptan solicitudes","1","Aquí tienes un resumen claro y conciso de la oferta de **Ingeniero/a JR en Grupo 4 Plus**: ### **Perfil del Puesto** Buscan a un/a Ingeniero/a (Técnico/Superior) o Arquitecto/a para el área de proyectos de instalaciones (infraestructuras de operadores). Es un rol ideal para profesionales que buscan formación y desarrollo en un entorno dinámico. ### **Requisitos** * **Titulación:** Ingeniería Industrial o Arquitectura (con capacidad para colegiarse y visar). * **Experiencia:** No se requiere experiencia mínima (se valora de 6 meses a 1 año). * **Conocimientos técnicos:** Valorables en proyectos de BT/AT, clima, estructuras, PCI, grupos electrógenos y normativa de operadores (ej. Telefónica). * **Herramientas:** Dominio de AutoCAD. Valorables: CYPE, Revit, SketchUp e inglés. * **Otros:** Permiso de conducir B2. ### **Funciones Principales** * **Gestión de proyectos:** Seguimiento de hitos, entregables, riesgos y relación con el cliente. * **Trabajo de campo:** Visitas técnicas, replanteos, auditorías y supervisión de obras. * **Documentación técnica:** Elaboración de proyectos, informes, actas y estudios de carga. * **Gestión de proveedores:** Supervisión de contratas, control de calidad y cumplimiento. ### **Beneficios y Condiciones** * **Contrato:** En formación con previsión de conversión a indefinido. * **Estabilidad:** Proyecto de alto impacto en el sector de las telecomunicaciones. * **Modalidad:** Teletrabajo (zonas: Cataluña, Levante o Madrid). * **Horario:** L-J (09:00–18:15) y V (08:00–14:00) con flexibilidad. * **Desarrollo:** Entorno colaborativo con oportunidades de crecimiento profesional.","Outsourcing","**Clasificación:** Outsourcing **Justificación:** La empresa actúa como una consultora de ingeniería que presta servicios a terceros, tal como indica la oferta al mencionar funciones como ""Gestión con el cliente de los proyectos asignados"" y ""Gestión de contratas de obras"". Además, el hecho de que se valore explícitamente ""experiencia en la realización de proyectos de ingeniería y arquitectura para **Telefónica**"" confirma que el trabajo se desarrolla para clientes externos (operadores) y no para productos o instalaciones propias de Grupo 4 Plus."
"https://www.linkedin.com/comm/jobs/view/4415953334/","Software engineer – Big Data & AWS (100% Teletrabajo)","Azertium IT","Madrid, Comunidad de Madrid, España","C. de Ibiza, 62, 1D, Retiro, 28009 Madrid, Spain","55.4","43.3","True","","Presencial","Jornada completa","Se aceptan solicitudes","5","Aquí tienes el resumen de la oferta para **Software Engineer (Big Data & AWS)** en **Azertium IT**: ### **Resumen del puesto** Se busca un ingeniero de software senior para un proyecto estable y de larga duración, enfocado en el mantenimiento y optimización de sistemas críticos con tecnologías Big Data y entorno AWS. ### **Requisitos imprescindibles** * **Experiencia:** Mínimo 5 años en puestos similares y sector IT. * **Formación:** Titulación universitaria en Informática, Ingeniería o carreras afines. * **Idiomas:** Nivel alto de inglés (obligatorio). * **Stack técnico:** * **Big Data:** Hadoop, Hive, Spark/Scala y SQL avanzado. * **Cloud/DevOps:** AWS (S3, EMR/Glue, Lambda), Jenkins, GIT, Maven. * **Metodología:** Jira, capacidad de *troubleshooting* y enfoque en calidad de código. * *Valorable:* Conocimientos en Control-M, Linux/Unix, GenAI y experiencia en el sector bancario. ### **Funciones principales** * Desarrollo y mantenimiento de sistemas críticos. * Optimización de rendimiento y calidad de código. * Realización de pruebas y resolución de incidencias (*troubleshooting*). * Interacción técnica con perfiles de negocio (según experiencia). ### **Beneficios** * **Contrato:** Indefinido directamente con Azertium IT. * **Modalidad:** 100% teletrabajo. * **Desarrollo:** Proyecto estable con oportunidades de formación y crecimiento profesional.","Outsourcing","**Clasificación:** Outsourcing **Justificación:** La empresa que publica la oferta es **Azertium IT**, la cual se define como una consultora tecnológica. El hecho de que busquen un perfil técnico para un ""proyecto estable y de larga duración"" y mencionen como valorable la ""experiencia en banca o servicios financieros"" (indicando que el trabajo se realizará para un cliente final del sector bancario y no para un producto propio de Azertium) es característico de las empresas de outsourcing, donde el trabajador es contratado por la consultora para prestar servicios en las instalaciones o proyectos de sus clientes externos."
"https://www.linkedin.com/comm/jobs/view/4366749521/","Data Scientist","AXA","Madrid, Comunidad de Madrid, España","Madrid, Spain","64.9","52.9","True","","Híbrido","Jornada completa","Se aceptan solicitudes","3","Aquí tienes un resumen claro y conciso de la oferta: ### **Resumen del Puesto: Data Scientist (IA/GenAI)** **Empresa:** AXA España **Misión:** Implementar soluciones de analítica avanzada, IA generativa y agentes autónomos orientadas a resolver necesidades de negocio mediante innovación tecnológica. --- ### **Funciones principales** * **Diseño y POCs:** Definir soluciones de IA (tradicional, GenAI, AgenticAI) y validar su viabilidad. * **Gestión de datos:** Preparar, limpiar y analizar datos para el entrenamiento de modelos. * **Modelización:** Desarrollar y desplegar modelos de ML/DL/LLM integrados en el ecosistema de la compañía. * **Monitorización:** Crear dashboards en Power BI para medir el rendimiento de las soluciones. * **Consultoría interna:** Actuar como puente entre el área técnica y el negocio, comunicando los resultados de forma clara. ### **Requisitos** * **Formación:** Grado en Estadística, Matemáticas, Ingeniería Informática, Telecomunicaciones o similar. * **Experiencia:** Mínimo 3 años en posiciones similares de Data Science/IA. * **Técnicos:** * Python y Spark (imprescindible); SQL y Scala (deseable). * Experiencia en Azure y Databricks. * Conocimientos sólidos en ML, Deep Learning, LLMs y AgenticAI. * **Idiomas:** Inglés nivel alto (imprescindible). * **Competencias:** Capacidad analítica, proactividad, habilidades de comunicación y liderazgo transversal. ### **Beneficios y por qué unirse** * **Entorno de trabajo:** Empresa certificada como *Top Employer* y *Top LinkedIn Company*. * **Desarrollo:** Oportunidades de crecimiento profesional en proyectos de alcance local e internacional. * **Cultura:** Fomento de la diversidad, la inclusión y la flexibilidad laboral. * **Propósito:** Trabajo orientado a generar impacto social positivo y sostenibilidad.","Empresa final","**Clasificación:** Empresa final **Justificación:** La oferta especifica claramente que el contrato es directamente con **AXA España**, refiriéndose a ella como el empleador (""¿Por qué unirte a AXA España?"", ""3.000 empleados que trabajan en proyectos locales e internacionales""). Además, el rol implica trabajar en ""soluciones de IA para el ecosistema tecnológico de la compañía"", lo que confirma que el candidato desarrollará proyectos propios para la organización y actuará como ""partner en el desarrollo de soluciones IA"" para los equipos internos de la propia aseguradora."
"https://www.linkedin.com/comm/jobs/view/4414567822/","Programador Machine Learning","CLW Corporate Solutions","Tres Cantos, Comunidad de Madrid, España","28760 Tres Cantos, Madrid, Spain","68.4","48.6","False","","Madrid (Híbrido)","Jornada completa","Se aceptan solicitudes","N/A","Aquí tienes un resumen claro y conciso de la oferta: **Puesto:** Programador/a de Machine Learning **Empresa:** CLW Corporate Solutions ### **Funciones principales** * Desarrollo de proyectos de Machine Learning. * Pretratamiento de imágenes mediante librerías de Computer Vision para extracción de texto. * Aplicación de Procesamiento de Lenguaje Natural (NLP) utilizando librerías como NLTK (Python). ### **Requisitos** * **Experiencia:** Mínimo 3 años demostrables en proyectos de Machine Learning. * **Competencias técnicas:** Conocimientos sólidos en Python y las herramientas mencionadas. * **Perfil personal:** Persona responsable, versátil, disciplinada y con capacidad de trabajo en equipo. * **Valorable:** Experiencia o conocimientos en Deep Learning. ### **Cómo postularse** * Envía tu CV actualizado a **rrhh@clwcorporate.com** indicando la referencia de la oferta.","Outsourcing","**Clasificación:** Outsourcing **Justificación:** La empresa se define como especialista en la ""prestación de una amplia gama de servicios"" (Facility, IT y Telecom Services) y menciona explícitamente que su modelo se adapta a las ""necesidades concretas de cada cliente"". Al ofrecer servicios integrales de IT a terceros, el puesto de programador está orientado a trabajar en los proyectos de los clientes de CLW Corporate Solutions, lo cual es la definición característica de una empresa de outsourcing."
"https://www.linkedin.com/comm/jobs/view/4417301717/","DATA ENGINEER (REMOTO)","IRIUM","España","N/A","N/A","N/A","N/A","","En remoto","Jornada completa","Se aceptan solicitudes","6","Aquí tienes el resumen de la oferta para **Ingeniero/a de Datos** en **IRIUM**: ### **Resumen del puesto** IRIUM busca un/a Ingeniero/a de Datos senior para un proyecto en el sector bancario bajo modalidad **100% remota** (dentro de España). ### **Requisitos** * **Formación:** Estudios superiores finalizados en Informática, Matemáticas o similares. * **Experiencia:** Mínimo 6 años en ingeniería de datos. * **Skills técnicas imprescindibles:** Python, ETLs, Azure Databricks, SQL y Apache Kafka. * **Valorable:** Experiencia en Java, Spring Boot y API REST. * **Idiomas:** Nivel medio de inglés. ### **Funciones** * Desarrollo y gestión de procesos de ingeniería de datos en entorno Azure/Databricks para el sector bancario. ### **Beneficios** * **Contrato:** Indefinido directamente con IRIUM. * **Modalidad:** Full-remote (en territorio español). * **Remuneración:** Salario competitivo según perfil y experiencia. * **Formación:** Acceso ilimitado a formación tecnológica (""barra libre""). * **Extras:** Club de beneficios para empleados (descuentos en ocio, viajes, compras, etc.). * **Entorno:** Ambiente laboral dinámico, profesional y enfocado al trabajo en equipo.","Outsourcing","**Clasificación:** Outsourcing **Justificación:** La oferta indica claramente que la contratación es directamente con IRIUM (""Contratación indefinida con IRIUM""), pero especifica que la función del perfil es ""colaborar en un proyecto del sector bancario"". Esto confirma que IRIUM actúa como una consultora que presta servicios a terceros, asignando a sus empleados a proyectos de clientes externos."
